	pubchem-id	disease-id	type
709	14985	MESH:D004938	therapeutic
710	23930	MESH:D009784	marker/mechanism
711	23930	MESH:D005911	marker/mechanism
712	23930	MESH:D005832	marker/mechanism
713	23930	MESH:D008569	marker/mechanism
714	23930	MESH:D007859	marker/mechanism
715	23930	MESH:D058225	marker/mechanism
716	23930	MESH:D019189	marker/mechanism
717	23930	MESH:D012608	marker/mechanism
718	23930	MESH:C566627	marker/mechanism
719	23930	MESH:D008661	marker/mechanism
720	23930	MESH:D010523	therapeutic
721	23930	MESH:D009410	marker/mechanism
722	23930	MESH:D002137	marker/mechanism
723	23930	MESH:D011230	marker/mechanism
724	23930	MESH:C536595	marker/mechanism
725	23930	MESH:D001724	marker/mechanism
726	23930	MESH:D020734	marker/mechanism
727	23930	MESH:D003731	marker/mechanism
728	23930	MESH:D047928	marker/mechanism
729	23930	MESH:D019954	marker/mechanism
730	23930	MESH:D058625	marker/mechanism
731	23930	MESH:D001927	marker/mechanism
732	23930	MESH:D005317	marker/mechanism
733	23930	MESH:D000015	marker/mechanism
734	23930	MESH:D049188	marker/mechanism
735	23930	MESH:D006943	marker/mechanism
736	23930	MESH:D009069	marker/mechanism
737	23930	MESH:D009422	marker/mechanism
738	23930	MESH:D001943	marker/mechanism
739	23930	MESH:D010302	marker/mechanism
740	23930	MESH:D001008	marker/mechanism
741	23930	MESH:D020149	marker/mechanism
742	23930	MESH:D002653	marker/mechanism
743	23930	MESH:C535464	marker/mechanism
744	23930	MESH:D011629	marker/mechanism
745	23930	MESH:D011596	marker/mechanism
746	23930	MESH:D001930	marker/mechanism
747	23930	MESH:D007674	marker/mechanism
748	23930	MESH:D010300	marker/mechanism
749	23930	MESH:D006965	marker/mechanism
750	23930	MESH:D020258	marker/mechanism
751	23930	MESH:D005909	therapeutic
752	23930	MESH:D009369	marker/mechanism
753	23930	MESH:D019958	marker/mechanism
754	23930	MESH:D000756	therapeutic
755	23930	MESH:D003921	marker/mechanism
756	23930	MESH:D009461	marker/mechanism
757	23930	MESH:D019957	marker/mechanism
758	23930	MESH:D002869	marker/mechanism
759	23930	MESH:D003924	marker/mechanism
760	23930	MESH:D011014	marker/mechanism
761	23930	MESH:D019964	marker/mechanism
762	23930	MESH:D012140	marker/mechanism
763	23930	MESH:D012640	therapeutic
764	23930	MESH:D007247	marker/mechanism
765	23930	MESH:D003930	marker/mechanism
766	23930	MESH:D003072	marker/mechanism
767	23930	MESH:D002779	marker/mechanism
768	23930	MESH:D000690	marker/mechanism
769	23930	MESH:D010009	marker/mechanism
770	23930	MESH:D019636	marker/mechanism
771	23930	MESH:D011297	marker/mechanism
772	23978	MESH:D009336	marker/mechanism
773	23978	MESH:D006521	marker/mechanism
774	23978	MESH:D015431	marker/mechanism
775	23978	MESH:D009901	marker/mechanism
776	23978	MESH:D006330	marker/mechanism
777	23978	MESH:C566627	marker/mechanism
778	23978	MESH:D006332	therapeutic
779	23978	MESH:D010523	therapeutic
780	23978	MESH:D011552	therapeutic
781	23978	MESH:D009410	marker/mechanism
782	23978	MESH:D011230	marker/mechanism
783	23978	MESH:D013118	therapeutic
784	23978	MESH:D012640	marker/mechanism
785	23978	MESH:D003930	therapeutic
786	23978	MESH:D054220	marker/mechanism
787	23978	MESH:D003967	marker/mechanism
788	23978	MESH:D008114	marker/mechanism
789	23978	MESH:D013118	marker/mechanism
790	23978	MESH:D018798	marker/mechanism
791	23978	MESH:D011230	therapeutic
792	23978	MESH:D009069	marker/mechanism
793	23978	MESH:D017114	marker/mechanism
794	23978	MESH:D011041	marker/mechanism
795	23978	MESH:D006332	marker/mechanism
796	23978	MESH:D000740	therapeutic
797	23978	MESH:D001008	marker/mechanism
798	23978	MESH:D007565	marker/mechanism
799	23978	MESH:D009102	marker/mechanism
800	23978	MESH:D015746	marker/mechanism
801	23978	MESH:D000075322	marker/mechanism
802	23978	MESH:D007674	marker/mechanism
803	23978	MESH:D006527	therapeutic
804	23978	MESH:D009369	marker/mechanism
805	23978	MESH:C536004	marker/mechanism
806	23978	MESH:D002318	marker/mechanism
807	23978	MESH:C537860	marker/mechanism
808	23978	MESH:D007154	marker/mechanism
809	23978	MESH:D061206	marker/mechanism
810	23978	MESH:D007676	marker/mechanism
811	23978	MESH:D011297	marker/mechanism
812	23978	MESH:D007706	therapeutic
813	23978	MESH:D008654	marker/mechanism
814	23978	MESH:D006937	marker/mechanism
815	23978	MESH:D009123	marker/mechanism
816	23978	MESH:D011471	marker/mechanism
817	23978	MESH:D007511	marker/mechanism
818	23978	MESH:D013964	therapeutic
819	23978	MESH:D002658	marker/mechanism
820	23978	MESH:D014202	marker/mechanism
821	23978	MESH:C565846	marker/mechanism
822	23978	MESH:D000013	marker/mechanism
823	23978	MESH:D007859	marker/mechanism
824	23978	MESH:D005234	marker/mechanism
825	23978	MESH:D058426	marker/mechanism
826	23978	MESH:D002312	therapeutic
827	23978	MESH:D005767	marker/mechanism
828	23978	MESH:D006461	marker/mechanism
829	23978	MESH:D006520	marker/mechanism
830	23978	MESH:D003554	marker/mechanism
831	23978	MESH:D006816	marker/mechanism
832	23978	MESH:D058065	marker/mechanism
833	23978	MESH:D028361	marker/mechanism
834	23978	MESH:D010182	marker/mechanism
835	23978	MESH:D001943	marker/mechanism
836	23978	MESH:D054079	marker/mechanism
837	23978	MESH:D008105	marker/mechanism
838	23978	MESH:D013276	marker/mechanism
839	23978	MESH:D009389	marker/mechanism
840	23978	MESH:D001259	marker/mechanism
841	23978	MESH:D006528	marker/mechanism
842	23978	MESH:D007249	marker/mechanism
843	23978	MESH:D007333	marker/mechanism
844	23978	MESH:D058739	marker/mechanism
845	23978	MESH:D002312	marker/mechanism
846	23978	MESH:D064420	marker/mechanism
847	23978	MESH:C563739	marker/mechanism
848	23978	MESH:D007414	marker/mechanism
849	23978	MESH:D020260	marker/mechanism
850	23978	MESH:D003920	marker/mechanism
851	23978	MESH:D008569	marker/mechanism
852	23978	MESH:D024821	marker/mechanism
853	23978	MESH:D015179	therapeutic
854	23978	MESH:D048909	marker/mechanism
855	23978	MESH:D008661	marker/mechanism
856	23978	MESH:D007706	marker/mechanism
857	23978	MESH:D002105	therapeutic
858	23978	MESH:D006130	therapeutic
859	23978	MESH:D004195	marker/mechanism
860	23978	MESH:D009374	therapeutic
861	23978	MESH:D000138	marker/mechanism
862	23978	MESH:D000544	marker/mechanism
863	23978	MESH:D012559	marker/mechanism
864	23978	MESH:D000015	marker/mechanism
865	23978	MESH:D007683	marker/mechanism
866	23978	MESH:D006943	marker/mechanism
867	23978	MESH:D006527	marker/mechanism
868	23978	MESH:D012481	therapeutic
869	23978	MESH:D009422	marker/mechanism
870	23978	MESH:D014839	marker/mechanism
871	23978	MESH:D008113	marker/mechanism
872	23978	MESH:D000740	marker/mechanism
873	23978	MESH:D003677	marker/mechanism
874	23978	MESH:D010300	marker/mechanism
875	23978	MESH:D006984	therapeutic
876	23978	MESH:D008630	therapeutic
877	23978	MESH:D065626	marker/mechanism
878	23978	MESH:D054058	marker/mechanism
879	23978	MESH:D009202	marker/mechanism
880	23978	MESH:D009325	marker/mechanism
881	23978	MESH:D000690	marker/mechanism
882	23978	MESH:D030401	marker/mechanism
883	23978	MESH:D018450	marker/mechanism
884	23978	MESH:D006946	marker/mechanism
885	23978	MESH:D001932	marker/mechanism
886	23978	MESH:D001259	therapeutic
887	23978	MESH:D004646	marker/mechanism
888	23978	MESH:D006333	therapeutic
889	23978	MESH:D003704	marker/mechanism
890	23978	MESH:D012608	marker/mechanism
891	23978	MESH:D009421	marker/mechanism
892	23978	MESH:D004401	marker/mechanism
893	23978	MESH:D008103	marker/mechanism
894	23978	MESH:D015422	marker/mechanism
895	23978	MESH:D019954	marker/mechanism
896	23978	MESH:D009461	therapeutic
897	23978	MESH:D057772	marker/mechanism
898	23978	MESH:D006505	marker/mechanism
899	23978	MESH:D010243	therapeutic
900	23978	MESH:C566858	marker/mechanism
901	23978	MESH:D018754	therapeutic
902	23978	MESH:D016778	marker/mechanism
903	23978	MESH:D056486	marker/mechanism
904	23978	MESH:D010243	marker/mechanism
905	23978	MESH:D006943	therapeutic
906	23978	MESH:D009461	marker/mechanism
907	23978	MESH:D002386	marker/mechanism
908	23978	MESH:D019957	marker/mechanism
909	23978	MESH:D006319	marker/mechanism
910	23978	MESH:D003924	marker/mechanism
911	23978	MESH:D019636	marker/mechanism
912	23978	MESH:D004195	therapeutic
913	23978	MESH:D007562	marker/mechanism
914	23994	MESH:D007674	therapeutic
915	23994	MESH:D019465	therapeutic
916	23994	MESH:D001847	marker/mechanism
917	23994	MESH:C566627	marker/mechanism
918	23994	MESH:C564286	marker/mechanism
919	23994	MESH:D010523	therapeutic
920	23994	MESH:D009410	marker/mechanism
921	23994	MESH:D006212	marker/mechanism
922	23994	MESH:D018450	therapeutic
923	23994	MESH:D006973	marker/mechanism
924	23994	MESH:D011230	marker/mechanism
925	23994	MESH:D012640	marker/mechanism
926	23994	MESH:D003967	marker/mechanism
927	23994	MESH:C562729	therapeutic
928	23994	MESH:D006975	marker/mechanism
929	23994	MESH:D003865	therapeutic
930	23994	MESH:D001249	marker/mechanism
931	23994	MESH:D011041	marker/mechanism
932	23994	MESH:D008106	marker/mechanism
933	23994	MESH:D000505	marker/mechanism
934	23994	MESH:D006330	therapeutic
935	23994	MESH:D007674	marker/mechanism
936	23994	MESH:D010051	marker/mechanism
937	23994	MESH:D008107	therapeutic
938	23994	MESH:D006527	therapeutic
939	23994	MESH:D009336	therapeutic
940	23994	MESH:D009369	marker/mechanism
941	23994	MESH:D049188	therapeutic
942	23994	MESH:D002318	marker/mechanism
943	23994	MESH:D007154	marker/mechanism
944	23994	MESH:D005767	therapeutic
945	23994	MESH:D003924	therapeutic
946	23994	MESH:D001651	therapeutic
947	23994	MESH:D006130	marker/mechanism
948	23994	MESH:D006331	marker/mechanism
949	23994	MESH:D007676	marker/mechanism
950	23994	MESH:D011297	marker/mechanism
951	23994	MESH:D013733	marker/mechanism
952	23994	MESH:D000370	marker/mechanism
953	23994	MESH:D008545	therapeutic
954	23994	MESH:D011471	marker/mechanism
955	23994	MESH:D007511	marker/mechanism
956	23994	MESH:D014202	marker/mechanism
957	23994	MESH:D056486	therapeutic
958	23994	MESH:D003920	therapeutic
959	23994	MESH:D005128	marker/mechanism
960	23994	MESH:D005756	marker/mechanism
961	23994	MESH:D005234	marker/mechanism
962	23994	MESH:D007938	therapeutic
963	23994	MESH:D009436	therapeutic
964	23994	MESH:D000855	marker/mechanism
965	23994	MESH:D005334	therapeutic
966	23994	MESH:D049188	marker/mechanism
967	23994	MESH:D000169	marker/mechanism
968	23994	MESH:D009203	marker/mechanism
969	23994	MESH:D001943	marker/mechanism
970	23994	MESH:D001930	marker/mechanism
971	23994	MESH:D003872	marker/mechanism
972	23994	MESH:D006333	marker/mechanism
973	23994	MESH:D011225	marker/mechanism
974	23994	MESH:D006965	marker/mechanism
975	23994	MESH:D001249	therapeutic
976	23994	MESH:D012162	marker/mechanism
977	23994	MESH:D066126	therapeutic
978	23994	MESH:D018487	therapeutic
979	23994	MESH:D064420	marker/mechanism
980	23994	MESH:C562729	marker/mechanism
981	23994	MESH:D016481	marker/mechanism
982	23994	MESH:D003920	marker/mechanism
983	23994	MESH:D004487	therapeutic
984	23994	MESH:D014062	marker/mechanism
985	23994	MESH:D006335	marker/mechanism
986	23994	MESH:D012883	marker/mechanism
987	23994	MESH:D008325	marker/mechanism
988	23994	MESH:D002294	marker/mechanism
989	23994	MESH:D005910	therapeutic
990	23994	MESH:D050197	therapeutic
991	23994	MESH:D000544	marker/mechanism
992	23994	MESH:D004408	therapeutic
993	23994	MESH:D003643	marker/mechanism
994	23994	MESH:D002294	therapeutic
995	23994	MESH:D006943	marker/mechanism
996	23994	MESH:D058186	therapeutic
997	23994	MESH:D010259	marker/mechanism
998	23994	MESH:D009422	marker/mechanism
999	23994	MESH:D013226	marker/mechanism
1000	23994	MESH:D004198	therapeutic
1001	23994	MESH:D010300	marker/mechanism
1002	23994	MESH:C538178	marker/mechanism
1003	23994	MESH:D054058	marker/mechanism
1004	23994	MESH:D009202	marker/mechanism
1005	23994	MESH:D011014	marker/mechanism
1006	23994	MESH:D059226	marker/mechanism
1007	23994	MESH:D002286	therapeutic
1008	23994	MESH:D009101	therapeutic
1009	23994	MESH:D007249	therapeutic
1010	23994	MESH:D006949	therapeutic
1011	23994	MESH:D006965	therapeutic
1012	23994	MESH:D013276	therapeutic
1013	23994	MESH:D000067877	marker/mechanism
1014	23994	MESH:D012608	marker/mechanism
1015	23994	MESH:D000755	marker/mechanism
1016	23994	MESH:D004938	marker/mechanism
1017	23994	MESH:D011085	therapeutic
1018	23994	MESH:D000169	therapeutic
1019	23994	MESH:D058065	therapeutic
1020	23994	MESH:D011507	therapeutic
1021	23994	MESH:D006501	marker/mechanism
1022	23994	MESH:D011488	therapeutic
1023	23994	MESH:D007022	therapeutic
1024	23994	MESH:D006529	therapeutic
1025	23994	MESH:D011471	therapeutic
1026	23994	MESH:D003924	marker/mechanism
1027	23994	MESH:D004195	therapeutic
1028	23994	MESH:D004938	therapeutic
1029	24404	MESH:D008228	marker/mechanism
1030	445639	MESH:D055370	marker/mechanism
1031	445639	MESH:D011654	marker/mechanism
1032	445639	MESH:D003072	marker/mechanism
1033	445639	MESH:D007333	marker/mechanism
1034	445639	MESH:D001943	therapeutic
1035	445639	MESH:D000860	marker/mechanism
1036	445639	MESH:D006520	marker/mechanism
1037	445639	MESH:D055371	marker/mechanism
1038	445639	MESH:D005234	marker/mechanism
1039	445639	MESH:D065626	marker/mechanism
1040	445639	MESH:D012128	marker/mechanism
1041	493570	MESH:D010523	marker/mechanism
1042	493570	MESH:D020521	therapeutic
1043	493570	MESH:D012871	therapeutic
1044	493570	MESH:D006261	therapeutic
1045	493570	MESH:D006529	marker/mechanism
1046	493570	MESH:D006951	therapeutic
1047	493570	MESH:D001943	therapeutic
1048	493570	MESH:D015179	therapeutic
1049	493570	MESH:D008881	therapeutic
1050	493570	MESH:D002386	therapeutic
1051	493570	MESH:D019954	therapeutic
1052	493570	MESH:D015362	therapeutic
1053	493570	MESH:D009369	therapeutic
1054	493570	MESH:D007249	therapeutic
1055	493570	MESH:D015228	therapeutic
1056	5280450	MESH:D065626	marker/mechanism
1057	5280450	MESH:D013217	marker/mechanism
1058	5280450	MESH:D009362	therapeutic
1059	5280450	MESH:D017453	therapeutic
1060	5280450	MESH:D002277	marker/mechanism
1061	5280450	MESH:D019970	marker/mechanism
1062	5280450	MESH:D006520	marker/mechanism
1063	5280450	MESH:D006949	therapeutic
1064	5280450	MESH:D008175	therapeutic
1065	5280450	MESH:D003110	marker/mechanism
1066	5280450	MESH:D009361	therapeutic
1067	5280450	MESH:D007414	marker/mechanism
1068	5280450	MESH:D001321	marker/mechanism
1069	5280450	MESH:D006526	therapeutic
1070	5280450	MESH:D010146	marker/mechanism
1071	5280450	MESH:D005234	therapeutic
1072	5280450	MESH:D006937	therapeutic
1073	5280450	MESH:D056889	therapeutic
1074	5280450	MESH:D066088	marker/mechanism
1075	5280450	MESH:D015228	therapeutic
1076	5280483	MESH:D004485	marker/mechanism
1077	5280483	MESH:D020300	therapeutic
1078	5280483	MESH:D002114	marker/mechanism
1079	5280483	MESH:D006406	therapeutic
1080	5280483	MESH:D012594	marker/mechanism
1081	5280483	MESH:D003875	marker/mechanism
1082	5280483	MESH:D002543	therapeutic
1083	5280483	MESH:D061205	marker/mechanism
1084	5280483	MESH:D006973	marker/mechanism
1085	5280489	MESH:D006528	therapeutic
1086	5280489	MESH:D020261	therapeutic
1087	5280489	MESH:D007964	therapeutic
1088	5280489	MESH:D056486	therapeutic
1089	5280489	MESH:D013276	therapeutic
1090	5280489	MESH:D008113	therapeutic
1091	5280489	MESH:D013272	therapeutic
1092	5280489	MESH:D009845	therapeutic
1093	5280489	MESH:D006526	therapeutic
1094	5280489	MESH:D018450	therapeutic
1095	5280489	MESH:D001145	therapeutic
1096	5280489	MESH:D005910	therapeutic
1097	5280489	MESH:D008114	therapeutic
1098	5280489	MESH:D003930	therapeutic
1099	5280489	MESH:D002545	therapeutic
1100	5280489	MESH:D009369	therapeutic
1101	5280489	MESH:D000740	therapeutic
1102	5280489	MESH:D008175	marker/mechanism
1103	5280489	MESH:D015658	therapeutic
1104	5280489	MESH:D008175	therapeutic
1105	5280489	MESH:D053627	therapeutic
1106	5280489	MESH:D000435	therapeutic
1107	5280489	MESH:D002545	marker/mechanism
1108	5280489	MESH:D002318	marker/mechanism
1109	5280489	MESH:D008107	marker/mechanism
1110	5280489	MESH:D006986	marker/mechanism
1111	5360545	MESH:D007674	therapeutic
1112	5360545	MESH:D052177	therapeutic
1113	5360545	MESH:D024821	marker/mechanism
1114	5360545	MESH:D014693	marker/mechanism
1115	5360545	MESH:C566627	marker/mechanism
1116	5360545	MESH:D014883	therapeutic
1117	5360545	MESH:D006973	marker/mechanism
1118	5360545	MESH:D001145	therapeutic
1119	5360545	MESH:D006331	therapeutic
1120	5360545	MESH:D006566	marker/mechanism
1121	5360545	MESH:D064420	therapeutic
1122	5360545	MESH:D058186	therapeutic
1123	5360545	MESH:D006332	marker/mechanism
1124	5360545	MESH:D007022	therapeutic
1125	5360545	MESH:D006323	marker/mechanism
1126	5360545	MESH:D014693	therapeutic
1127	5360545	MESH:D051437	therapeutic
1128	5360545	MESH:D006333	marker/mechanism
1129	5360545	MESH:D007674	marker/mechanism
1130	5360545	MESH:D009369	marker/mechanism
1131	5360545	MESH:D017590	marker/mechanism
1132	5360545	MESH:D013610	therapeutic
1133	5360545	MESH:D006977	marker/mechanism
1134	5360545	MESH:D051474	marker/mechanism
1135	5462309	MESH:D017114	marker/mechanism
1136	5462309	MESH:D010760	marker/mechanism
1137	5462309	MESH:D012640	marker/mechanism
1138	5462309	MESH:D002779	marker/mechanism
1139	5462309	MESH:D006505	marker/mechanism
1140	6326970	MESH:D009336	marker/mechanism
1141	6326970	MESH:D009845	marker/mechanism
1142	6326970	MESH:D012871	therapeutic
1143	6326970	MESH:D015431	marker/mechanism
1144	6326970	MESH:D007674	therapeutic
1145	6326970	MESH:D053627	marker/mechanism
1146	6326970	MESH:D020261	therapeutic
1147	6326970	MESH:D003920	marker/mechanism
1148	6326970	MESH:D056486	therapeutic
1149	6326970	MESH:D008661	marker/mechanism
1150	6326970	MESH:D007970	marker/mechanism
1151	6326970	MESH:D009422	therapeutic
1152	6326970	MESH:D011085	therapeutic
1153	6326970	MESH:D005355	marker/mechanism
1154	6326970	MESH:D006331	therapeutic
1155	6326970	MESH:D007251	therapeutic
1156	6326970	MESH:D011507	therapeutic
1157	6326970	MESH:D064420	therapeutic
1158	6326970	MESH:D000014	marker/mechanism
1159	6326970	MESH:D003643	marker/mechanism
1160	6326970	MESH:D008325	therapeutic
1161	6326970	MESH:D011230	therapeutic
1162	6326970	MESH:D009203	marker/mechanism
1163	6326970	MESH:D009069	marker/mechanism
1164	6326970	MESH:D009349	therapeutic
1165	6326970	MESH:D001943	marker/mechanism
1166	6326970	MESH:D011041	marker/mechanism
1167	6326970	MESH:D008548	therapeutic
1168	6326970	MESH:D018754	therapeutic
1169	6326970	MESH:D057767	therapeutic
1170	6326970	MESH:D056486	marker/mechanism
1171	6326970	MESH:D006333	marker/mechanism
1172	6326970	MESH:D057767	marker/mechanism
1173	6326970	MESH:D007674	marker/mechanism
1174	6326970	MESH:D001943	therapeutic
1175	6326970	MESH:D003092	therapeutic
1176	6326970	MESH:D002311	marker/mechanism
1177	6326970	MESH:D008654	therapeutic
1178	6326970	MESH:D005235	marker/mechanism
1179	6326970	MESH:D009336	therapeutic
1180	6326970	MESH:D018242	marker/mechanism
1181	6326970	MESH:D002471	therapeutic
1182	6326970	MESH:D054058	marker/mechanism
1183	6326970	MESH:D010954	marker/mechanism
1184	6326970	MESH:D000690	marker/mechanism
1185	6326970	MESH:D006331	marker/mechanism
1186	6326970	MESH:D007676	marker/mechanism
1187	6326970	MESH:D017202	marker/mechanism
1188	6326970	MESH:D004938	therapeutic
1189	54670067	MESH:D009336	marker/mechanism
1190	54670067	MESH:D012871	therapeutic
1191	54670067	MESH:D007674	therapeutic
1192	54670067	MESH:D020261	therapeutic
1193	54670067	MESH:D003681	marker/mechanism
1194	54670067	MESH:D001847	marker/mechanism
1195	54670067	MESH:D006029	therapeutic
1196	54670067	MESH:D006212	marker/mechanism
1197	54670067	MESH:D018450	therapeutic
